NO,MValue,SValue
225,-0.00,0.35
226,-0.00,0.71
227,-0.00,0.41
228,-0.00,0.47
229,-0.00,0.40
230,-0.00,0.82
231,-0.00,0.42
232,-0.00,0.29
233,-0.00,0.40
234,-0.00,0.56
235,-0.00,0.55
236,-0.00,0.69
237,-0.00,0.61
238,-0.00,0.49
239,-0.00,0.33
240,-0.00,0.26
241,-0.00,0.51
242,-0.00,0.48
243,-0.00,0.36
244,-0.00,0.38
245,-0.00,0.65
246,-0.00,0.39
247,-0.00,0.66
248,-0.00,0.59
249,-0.00,0.79
250,-0.00,0.51
251,-0.00,0.26
252,-0.00,0.40
253,-0.00,0.30
254,-0.00,0.79
255,-0.00,0.31
256,-0.00,0.63
257,-0.00,0.47
258,-0.00,0.36
259,-0.00,0.60
260,-0.00,0.54
261,-0.00,0.49
262,-0.00,0.33
263,-0.00,0.31
264,-0.00,0.21
265,-0.00,0.67
266,-0.00,0.89
267,-0.00,0.42
268,-0.00,0.36
269,-0.00,0.32
270,-0.00,0.30
271,-0.00,0.36
272,-0.00,0.34
273,-0.00,0.64
274,-0.00,0.69
275,-0.00,0.48
276,-0.00,0.53
277,-0.00,0.22
278,-0.00,0.24
279,-0.00,0.26
280,-0.00,0.39
281,-0.00,0.59
282,-0.00,0.26
283,-0.00,0.75
284,-0.00,0.82
285,-0.00,0.57
286,-0.00,0.59
287,-0.00,0.70
288,-0.00,0.52
289,-0.00,0.35
290,-0.00,0.33
291,-0.00,0.37
292,-0.00,0.65
293,-0.00,0.43
294,-0.00,0.78
295,-0.00,0.53
296,-0.00,0.65
297,-0.00,0.37
298,-0.00,0.67
299,-0.00,0.38
300,-0.00,0.40
301,-0.00,0.27
302,-0.00,0.63
303,-0.00,0.71
304,-0.00,0.61
305,-0.00,0.68
306,-0.00,0.29
307,-0.00,0.31
308,-0.00,0.43
309,-0.00,0.63
310,-0.00,0.66
311,-0.00,0.82
312,-0.00,0.33
313,-0.00,0.45
314,-0.00,0.29
315,-0.00,0.39
316,-0.00,0.36
317,-0.00,0.73
318,-0.00,0.71
319,-0.00,0.69
320,-0.00,0.43
321,-0.00,0.29
322,-0.00,0.19
323,-0.00,0.71
324,-0.00,0.82
325,-0.00,0.42
326,-0.00,0.14
327,-0.00,0.82
328,-0.00,0.29
329,-0.00,0.33
330,-0.00,0.62
331,-0.00,0.27
332,-0.00,0.52
333,-0.00,0.41
334,-0.00,0.27
335,-0.00,0.61
336,-0.00,0.36
337,-0.00,0.74
338,-0.00,0.32
339,-0.00,0.60
340,-0.00,0.28
341,-0.00,0.61
342,-0.00,0.52
343,-0.00,0.37
344,-0.00,0.55
345,-0.00,0.58
346,-0.00,0.51
347,-0.00,0.45
348,-0.00,0.42
349,-0.00,0.49
350,-0.00,0.59
351,-0.00,0.55
352,-0.00,0.33
353,-0.00,0.26
354,-0.00,0.39
355,-0.00,0.37
356,-0.00,0.61
357,-0.00,0.33
358,-0.00,0.57
359,-0.00,0.45
360,-0.00,0.46
361,-0.00,0.38
362,-0.00,0.59
363,-0.00,0.61
364,-0.00,0.39
365,-0.00,0.35
366,-0.00,0.44
367,-0.00,0.39
368,-0.00,0.47
369,-0.00,0.45
370,-0.00,0.52
371,-0.00,0.40
372,-0.00,0.51
373,-0.00,0.21
374,-0.00,0.54
375,-0.00,0.35
376,-0.00,0.57
377,-0.00,0.46
378,-0.00,0.33
379,-0.00,0.42
380,-0.00,0.59
381,-0.00,0.28
382,-0.00,0.35
383,-0.00,0.62
384,-0.00,0.42
385,-0.00,0.64
386,-0.00,0.43
387,-0.00,0.35
388,-0.00,0.39
389,-0.00,0.25
390,-0.00,0.60
391,-0.00,0.62
392,-0.00,0.51
393,-0.00,0.33
394,-0.00,0.17
395,-0.00,0.29
396,-0.00,0.28
397,-0.00,0.58
398,-0.00,0.81
399,-0.00,0.34
400,-0.00,0.58
401,-0.00,0.23
402,-0.00,0.60
403,-0.00,0.49
404,-0.00,0.45
405,-0.00,0.38
406,-0.00,0.45
407,-0.00,0.64
408,-0.00,0.30
409,-0.00,0.66
410,-0.00,0.35
411,-0.00,0.81
412,-0.00,0.30
413,-0.00,0.58
414,-0.00,0.19
415,-0.00,0.64
416,-0.00,0.35
417,-0.00,0.45
418,-0.00,0.53
419,-0.00,0.28
420,-0.00,0.53
421,-0.00,0.68
422,-0.00,0.36
423,-0.00,0.25
424,-0.00,0.48
425,-0.00,0.72
426,-0.00,0.89
427,-0.00,0.94
428,-0.00,0.69
429,-0.00,0.61
430,-0.00,0.70
431,-0.00,0.64
432,-0.00,0.41
433,-0.00,0.30
434,-0.00,0.39
435,-0.00,0.58
436,-0.00,0.71
437,-0.00,0.57
438,-0.00,0.39
439,-0.00,0.21
440,-0.00,0.42
441,-0.00,0.72
442,-0.00,0.65
443,-0.00,0.28
444,-0.00,0.67
445,-0.00,0.46
446,-0.00,0.34
447,-0.00,0.54
448,-0.00,0.37
449,-0.00,0.28
450,-0.00,0.50
451,-0.00,0.67
452,-0.00,0.81
453,-0.00,0.45
454,-0.00,0.32
455,-0.00,0.58
456,-0.00,0.34
457,-0.00,0.70
458,-0.00,0.74
459,-0.00,0.55
460,-0.00,0.72
461,-0.00,0.67
462,-0.00,0.48
463,-0.00,0.47
464,-0.00,0.71
465,-0.00,0.51
466,-0.00,0.55
467,-0.00,0.41
468,-0.00,0.33
469,-0.00,0.61
470,-0.00,0.53
471,-0.00,0.48
472,-0.00,0.66
473,-0.00,0.53
474,-0.00,0.33
475,-0.00,0.36
476,-0.00,0.32
477,-0.00,0.48
478,-0.00,0.76
479,-0.00,0.25
480,-0.00,0.77
481,-0.00,0.44
482,-0.00,0.33
483,-0.00,0.40
484,-0.00,0.72
485,-0.00,0.59
486,-0.00,0.70
487,-0.00,0.45
488,-0.00,0.61
489,-0.00,0.42
490,-0.00,0.36
491,-0.00,0.40
492,-0.00,0.30
493,-0.00,0.63
494,-0.00,0.42
495,-0.00,0.68
496,-0.00,0.50
497,-0.00,0.20
498,-0.00,0.65
499,-0.00,0.44
500,-0.00,0.41
501,-0.00,0.49
502,-0.00,0.36
503,-0.00,0.88
504,-0.00,0.26
505,-0.00,0.64
506,-0.00,0.45
507,-0.00,0.32
508,-0.00,0.57
509,-0.00,0.45
510,-0.00,0.27
511,-0.00,0.62
512,-0.00,0.34
513,-0.00,0.59
514,-0.00,0.65
515,-0.00,0.46
516,-0.00,0.67
517,-0.00,0.30
518,-0.00,0.24
519,-0.00,0.63
520,-0.00,0.33
521,-0.00,0.65
522,-0.00,0.36
523,-0.00,0.77
524,-0.00,0.37
525,-0.00,0.59
526,-0.00,0.29
527,-0.00,0.53
528,-0.00,0.85
529,-0.00,0.34
530,-0.00,0.21
531,-0.00,0.32
532,-0.00,0.20
533,-0.00,0.44
534,-0.00,0.28
535,-0.00,0.79
536,-0.00,0.63
537,-0.00,0.34
538,-0.00,0.60
539,-0.00,0.28
540,-0.00,0.51
541,-0.00,0.79
542,-0.00,0.59
543,-0.00,0.39
544,-0.00,0.26
545,-0.00,0.52
546,-0.00,0.36
547,-0.00,0.48
548,-0.00,0.57
549,-0.00,0.36
550,-0.00,0.59
551,-0.00,0.68
552,-0.00,0.72
553,-0.00,0.52
554,-0.00,0.53
555,-0.00,0.54
556,-0.00,0.46
557,-0.00,0.51
558,-0.00,0.36
559,-0.00,0.54
560,-0.00,0.56
561,-0.00,0.52
562,-0.00,0.41
563,-0.00,0.40
564,-0.00,0.27
565,-0.00,0.36
566,-0.00,0.66
567,-0.00,0.31
568,-0.00,0.55
569,-0.00,0.34
570,-0.00,0.60
571,-0.00,0.41
572,-0.00,0.32
573,-0.00,0.39
574,-0.00,0.26
575,-0.00,0.43
576,-0.00,0.52
577,-0.00,0.28
578,-0.00,0.56
579,-0.00,0.32
580,-0.00,0.70
581,-0.00,0.68
582,-0.00,0.53
583,-0.00,0.54
584,-0.00,0.74
585,-0.00,0.48
586,-0.00,0.49
587,-0.00,0.46
588,-0.00,0.48
589,-0.00,0.52
590,-0.00,0.80
591,-0.00,0.81
592,-0.00,0.57
593,-0.00,0.39
594,-0.00,0.27
595,-0.00,0.55
596,-0.00,0.29
597,-0.00,0.33
598,-0.00,0.64
599,-0.00,0.44
600,-0.00,0.32
601,-0.00,0.44
602,-0.00,0.49
603,-0.00,0.42
604,-0.00,0.34
605,-0.00,0.41
606,-0.00,0.37
607,-0.00,0.26
608,-0.00,0.53
609,-0.00,0.51
610,-0.00,0.54
611,-0.00,0.30
612,-0.00,0.55
613,-0.00,0.83
614,-0.00,0.29
615,-0.00,0.52
616,-0.00,0.53
617,-0.00,0.53
618,-0.00,0.52
619,-0.00,0.51
620,-0.00,0.43
621,-0.00,0.24
622,-0.00,0.68
623,-0.00,0.45
624,-0.00,0.35
625,-0.00,0.55
626,-0.00,0.35
627,-0.00,0.44
628,-0.00,0.79
629,-0.00,0.39
630,-0.00,0.67
631,-0.00,0.41
632,-0.00,0.66
633,-0.00,0.21
634,-0.00,0.39
635,-0.00,0.75
636,-0.00,0.64
637,-0.00,0.41
638,-0.00,0.32
639,-0.00,0.29
640,-0.00,0.22
641,-0.00,0.36
642,-0.00,0.39
643,-0.00,0.49
644,-0.00,0.43
645,-0.00,0.39
646,-0.00,0.38
647,-0.00,0.53
648,-0.00,0.38
649,-0.00,0.63
650,-0.00,0.36
651,-0.00,0.48
652,-0.00,0.54
653,-0.00,0.44
654,-0.00,0.32
655,-0.00,0.52
656,-0.00,0.41
657,-0.00,0.38
658,-0.00,0.38
659,-0.00,0.69
660,-0.00,0.43
661,-0.00,0.81
662,-0.00,0.41
663,-0.00,0.62
664,-0.00,0.47
665,-0.00,0.46
666,-0.00,0.56
667,-0.00,0.38
668,-0.00,0.34
669,-0.00,0.48
670,-0.00,0.38
671,-0.00,0.55
672,-0.00,0.29
673,-0.00,0.76
674,-0.00,0.32
675,-0.00,0.38
676,-0.00,0.35
677,-0.00,0.49
678,-0.00,0.31
679,-0.00,0.38
680,-0.00,0.57
681,-0.00,0.39
682,-0.00,0.38
683,-0.00,0.45
684,-0.00,0.60
685,-0.00,0.47
686,-0.00,0.52
687,-0.00,0.48
688,-0.00,0.36
689,-0.00,0.24
690,-0.00,0.28
691,-0.00,0.67
692,-0.00,0.69
693,-0.00,0.52
694,-0.00,0.53
695,-0.00,0.48
696,-0.00,0.57
697,-0.00,0.32
698,-0.00,0.48
699,-0.00,0.45
700,-0.00,0.45
701,-0.00,0.60
702,-0.00,0.46
703,-0.00,0.32
704,-0.00,0.68
705,-0.00,0.50
706,-0.00,0.29
707,-0.00,0.71
708,-0.00,0.58
709,-0.00,0.41
710,-0.00,0.26
711,-0.00,0.66
712,-0.00,0.51
713,-0.00,0.21
714,-0.00,0.88
715,-0.00,0.24
716,-0.00,0.36
717,-0.00,0.64
718,-0.00,0.39
719,-0.00,0.42
720,-0.00,0.46
721,-0.00,0.36
722,-0.00,0.48
723,-0.00,0.54
724,-0.00,0.41
725,-0.00,0.66
726,-0.00,0.31
727,-0.00,0.57
728,-0.00,0.55
729,-0.00,0.68
730,-0.00,0.34
731,-0.00,0.52
732,-0.00,0.66
733,-0.00,0.36
734,-0.00,0.39
735,-0.00,0.37
736,-0.00,0.58
737,-0.00,0.55
738,-0.00,0.64
739,-0.00,0.51
740,-0.00,0.40
741,-0.00,0.33
742,-0.00,0.62
743,-0.00,0.70
744,-0.00,0.55
745,-0.00,0.72
746,-0.00,0.34
747,-0.00,0.32
748,-0.00,0.63
749,-0.00,0.62
750,-0.00,0.46
751,-0.00,0.27
752,-0.00,0.28
753,-0.00,0.50
754,-0.00,0.50
755,-0.00,0.40
756,-0.00,0.75
757,-0.00,0.51
758,-0.00,0.66
759,-0.00,0.41
760,-0.00,0.39
761,-0.00,0.58
762,-0.00,0.40
763,-0.00,0.63
764,-0.00,0.40
765,-0.00,0.37
766,-0.00,0.59
767,-0.00,0.64
768,-0.00,0.48
769,-0.00,0.21
770,-0.00,0.30
771,-0.00,0.50
772,-0.00,0.35
773,-0.00,0.38
774,-0.00,0.40
775,-0.00,0.34
776,-0.00,0.34
777,-0.00,0.67
778,-0.00,0.83
779,-0.00,0.48
780,-0.00,0.51
781,-0.00,0.11
782,-0.00,0.35
783,-0.00,0.26
784,-0.00,0.63
785,-0.00,0.69
786,-0.00,0.64
787,-0.00,0.49
788,-0.00,0.34
789,-0.00,0.36
790,-0.00,0.73
791,-0.00,0.67
792,-0.00,0.21
793,-0.00,0.50
794,-0.00,0.53
795,-0.00,0.37
796,-0.00,0.57
797,-0.00,0.34
798,-0.00,0.63
799,-0.00,0.46
800,-0.00,0.61
801,-0.00,0.39
802,-0.00,0.48
803,-0.00,0.43
804,-0.00,0.68
805,-0.00,0.36
806,-0.00,0.50
807,-0.00,0.62
808,-0.00,0.52
809,-0.00,0.33
810,-0.00,0.39
811,-0.00,0.62
812,-0.00,0.53
813,-0.00,0.43
814,-0.00,0.72
815,-0.00,0.44
816,-0.00,0.72
817,-0.00,0.47
818,-0.00,0.55
819,-0.00,0.30
820,-0.00,0.39
821,-0.00,0.44
822,-0.00,0.59
823,-0.00,0.36
824,-0.00,0.52
825,-0.00,0.36
826,-0.00,0.56
827,-0.00,0.26
828,-0.00,0.43
829,-0.00,0.20
830,-0.00,0.79
831,-0.00,0.53
832,-0.00,0.43
833,-0.00,0.50
834,-0.00,0.48
835,-0.00,0.48
836,-0.00,0.39
837,-0.00,0.50
838,-0.00,0.51
839,-0.00,0.52
840,-0.00,0.35
841,-0.00,0.51
842,-0.00,0.47
843,-0.00,0.58
844,-0.00,0.56
845,-0.00,0.56
846,-0.00,0.42
847,-0.00,0.57
848,-0.00,0.47
849,-0.00,0.52
850,-0.00,0.36
851,-0.00,0.63
852,-0.00,0.52
853,-0.00,0.38
854,-0.00,0.68
855,-0.00,0.44
856,-0.00,0.38
857,-0.00,0.32
858,-0.00,0.36
859,-0.00,0.35
860,-0.00,0.64
861,-0.00,0.44
862,-0.00,0.26
863,-0.00,0.74
864,-0.00,0.28
865,-0.00,0.51
866,-0.00,0.54
867,-0.00,0.50
868,-0.00,0.41
869,-0.00,0.37
870,-0.00,0.43
871,-0.00,0.71
872,-0.00,0.70
873,-0.00,0.53
874,-0.00,0.34
875,-0.00,0.30
876,-0.00,0.60
877,-0.00,0.31
878,-0.00,0.37
879,-0.00,0.47
880,-0.00,0.56
881,-0.00,0.37
882,-0.00,0.29
883,-0.00,0.45
884,-0.00,0.55
885,-0.00,0.35
886,-0.00,0.25
887,-0.00,0.69
888,-0.00,0.56
889,-0.00,0.38
890,-0.00,0.77
891,-0.00,0.67
892,-0.00,0.36
893,-0.00,0.79
894,-0.00,0.41
895,-0.00,0.76
896,-0.00,0.38
897,-0.00,0.58
898,-0.00,0.44
899,-0.00,0.32
900,-0.00,0.39
901,-0.00,0.39
902,-0.00,0.53
903,-0.00,0.57
904,-0.00,0.44
905,-0.00,0.37
906,-0.00,0.45
907,-0.00,0.54
908,-0.00,0.30
909,-0.00,0.52
910,-0.00,0.66
911,-0.00,0.63
912,-0.00,0.59
913,-0.00,0.65
914,-0.00,0.48
915,-0.00,0.52
916,-0.00,0.55
917,-0.00,0.57
918,-0.00,0.56
919,-0.00,0.55
920,-0.00,0.49
921,-0.00,0.36
922,-0.00,0.56
923,-0.00,0.39
924,-0.00,0.37
925,-0.00,0.23
926,-0.00,0.48
927,-0.00,0.58
928,-0.00,0.77
929,-0.00,0.53
930,-0.00,0.32
931,-0.00,0.40
932,-0.00,0.66
933,-0.00,0.42
934,-0.00,0.41
935,-0.00,0.53
936,-0.00,0.45
937,-0.00,0.66
938,-0.00,0.27
939,-0.00,0.65
940,-0.00,0.39
941,-0.00,0.45
942,-0.00,0.25
943,-0.00,0.30
944,-0.00,0.31
945,-0.00,0.67
946,-0.00,0.22
947,-0.00,0.54
948,-0.00,0.66
949,-0.00,0.55
950,-0.00,0.53
951,-0.00,0.69
952,-0.00,0.39
953,-0.00,0.68
954,-0.00,0.86
955,-0.00,0.60
956,-0.00,0.45
957,-0.00,0.61
958,-0.00,0.55
959,-0.00,0.52
960,-0.00,0.38
961,-0.00,0.44
962,-0.00,0.60
963,-0.00,0.24
964,-0.00,0.39
965,-0.00,0.53
966,-0.00,0.36
967,-0.00,0.55
968,-0.00,0.49
969,-0.00,0.58
970,-0.00,0.56
971,-0.00,0.42
972,-0.00,0.36
973,-0.00,0.59
974,-0.00,0.48
975,-0.00,0.62
976,-0.00,0.38
977,-0.00,0.43
978,-0.00,0.45
979,-0.00,0.62
980,-0.00,0.64
981,-0.00,0.57
982,-0.00,0.39
983,-0.00,0.33
984,-0.00,0.39
985,-0.00,0.66
986,-0.00,0.51
987,-0.00,0.39
988,-0.00,0.36
989,-0.00,0.41
990,-0.00,0.58
991,-0.00,0.47
992,-0.00,0.39
993,-0.00,0.33
994,-0.00,0.64
995,-0.00,0.46
996,-0.00,0.49
997,-0.00,0.40
998,-0.00,0.51
999,-0.00,0.46
1000,-0.00,0.44
1001,-0.00,0.83
1002,-0.00,0.33
1003,-0.00,0.66
1004,-0.00,0.38
1005,-0.00,0.36
1006,-0.00,0.44
1007,-0.00,0.38
1008,-0.00,0.54
1009,-0.00,0.36
1010,-0.00,0.39
1011,-0.00,0.65
1012,-0.00,0.39
1013,-0.00,0.53
1014,-0.00,0.48
1015,-0.00,0.48
1016,-0.00,0.73
1017,-0.00,0.74
1018,-0.00,0.35
1019,-0.00,0.46
1020,-0.00,0.61
1021,-0.00,0.45
1022,-0.00,0.40
1023,-0.00,0.61
1024,-0.00,0.54
1025,-0.00,0.61
1026,-0.00,0.59
1027,-0.00,0.34
1028,-0.00,0.41
1029,-0.00,0.73
1030,-0.00,0.76
1031,-0.00,0.45
1032,-0.00,0.49
1033,-0.00,0.47
